Filename,Material,Predicted_CT,Predicted_Energy,
1435-Mg2AsB2As5.poscar,Mg2AsB2As5,7.470673,0.249151787,
1436-Mg2AsB2Sb5.poscar,Mg2AsB2Sb5,38.203876,0.235326876,
1437-Mg2AsB2Bi5.poscar,Mg2AsB2Bi5,6.4340773,0.30259667,
1438-Mg2AsB2Se5.poscar,Mg2AsB2Se5,70.235756,0.343796851,
1439-Mg2AsB2Te5.poscar,Mg2AsB2Te5,16.857727,0.294162138,
1440-Mg2SbB2Cu5.poscar,Mg2SbB2Cu5,2.5922647,0.122150382,
1441-Mg2SbB2Y5.poscar,Mg2SbB2Y5,4.1461306,0.090139817,
1442-Mg2SbB2Ti5.poscar,Mg2SbB2Ti5,2.2397408,0.100212497,
1443-Mg2SbB2Zr5.poscar,Mg2SbB2Zr5,3.1822217,0.091250505,
1445-Mg2SbB2V5.poscar,Mg2SbB2V5,2.969963,0.087242146,
1446-Mg2SbB2Nb5.poscar,Mg2SbB2Nb5,8.331239,0.083929656,
1447-Mg2SbB2Ta5.poscar,Mg2SbB2Ta5,2.34035,0.122293743,
1448-Mg2SbB2Mo5.poscar,Mg2SbB2Mo5,8.7461405,0.096470765,
1449-Mg2SbB2W5.poscar,Mg2SbB2W5,2.5587099,0.421628949,
1450-Mg2SbB2Mn5.poscar,Mg2SbB2Mn5,3.6566424,0.091359081,
1451-Mg2SbB2Tc5.poscar,Mg2SbB2Tc5,2.174678,0.08809036,
1452-Mg2SbB2Re5.poscar,Mg2SbB2Re5,3.2350333,0.22988501,
1453-Mg2SbB2Fe5.poscar,Mg2SbB2Fe5,3.644589,0.087104889,
1454-Mg2SbB2Ru5.poscar,Mg2SbB2Ru5,6.6260304,0.065775127,
1455-Mg2SbB2Os5.poscar,Mg2SbB2Os5,2.3869085,0.150938605,
1456-Mg2SbB2Co5.poscar,Mg2SbB2Co5,4.784198,0.07489108,
1457-Mg2SbB2Rh5.poscar,Mg2SbB2Rh5,3.5081954,0.050735398,
1458-Mg2SbB2Ir5.poscar,Mg2SbB2Ir5,1.9920871,0.061773796,
1459-Mg2SbB2Ni5.poscar,Mg2SbB2Ni5,2.65947,0.06626489,
1462-Mg2SbB2Cu5.poscar,Mg2SbB2Cu5,2.5922647,0.122150382,
1463-Mg2SbB2Ag5.poscar,Mg2SbB2Ag5,4.0157776,0.124986325,
1464-Mg2SbB2Au5.poscar,Mg2SbB2Au5,11.690383,0.125961641,
1465-Mg2SbB2Zn5.poscar,Mg2SbB2Zn5,14.847838,0.178683875,
1466-Mg2SbB2Cd5.poscar,Mg2SbB2Cd5,4.3906827,0.182626484,
1467-Mg2SbB2Hg5.poscar,Mg2SbB2Hg5,2.0278172,0.221698651,
1468-Mg2SbB2Al5.poscar,Mg2SbB2Al5,2.1823304,0.251985762,
1469-Mg2SbB2Ga5.poscar,Mg2SbB2Ga5,6.465773,0.23730728,
1470-Mg2SbB2In5.poscar,Mg2SbB2In5,8.635234,0.22679262,
1471-Mg2SbB2Tl5.poscar,Mg2SbB2Tl5,6.874932,0.245782966,
1472-Mg2SbB2Ge5.poscar,Mg2SbB2Ge5,6.503876,0.239978359,
1475-Mg2SbB2As5.poscar,Mg2SbB2As5,46.453186,0.245768417,
1476-Mg2SbB2Sb5.poscar,Mg2SbB2Sb5,5.476964,0.245453257,
1477-Mg2SbB2Bi5.poscar,Mg2SbB2Bi5,9.790601,0.298533571,
1480-Mg2BiB2Cu5.poscar,Mg2BiB2Cu5,8.586726,0.159243846,
1481-Mg2BiB2Y5.poscar,Mg2BiB2Y5,4.897066,0.107951658,
1482-Mg2BiB2Ti5.poscar,Mg2BiB2Ti5,6.2595463,0.142060252,
1483-Mg2BiB2Zr5.poscar,Mg2BiB2Zr5,5.0437264,0.124104402,
1485-Mg2BiB2V5.poscar,Mg2BiB2V5,7.7389865,0.139135416,
1486-Mg2BiB2Nb5.poscar,Mg2BiB2Nb5,6.413382,0.136160705,
1487-Mg2BiB2Ta5.poscar,Mg2BiB2Ta5,8.457277,0.227483363,
1488-Mg2BiB2Mo5.poscar,Mg2BiB2Mo5,4.599937,0.155168591,
1489-Mg2BiB2W5.poscar,Mg2BiB2W5,8.878148,0.530201894,
1490-Mg2BiB2Mn5.poscar,Mg2BiB2Mn5,7.7306685,0.142648669,
1491-Mg2BiB2Tc5.poscar,Mg2BiB2Tc5,1.9622905,0.149588945,
1492-Mg2BiB2Re5.poscar,Mg2BiB2Re5,4.021477,0.34794293,
1493-Mg2BiB2Fe5.poscar,Mg2BiB2Fe5,5.787485,0.150582143,
1494-Mg2BiB2Ru5.poscar,Mg2BiB2Ru5,9.744255,0.114631106,
1495-Mg2BiB2Os5.poscar,Mg2BiB2Os5,6.3199925,0.258064051,
1496-Mg2BiB2Co5.poscar,Mg2BiB2Co5,2.6111135,0.131689807,
1497-Mg2BiB2Rh5.poscar,Mg2BiB2Rh5,4.2945366,0.089969023,
1498-Mg2BiB2Ir5.poscar,Mg2BiB2Ir5,5.0789866,0.124735651,
1499-Mg2BiB2Ni5.poscar,Mg2BiB2Ni5,4.3134956,0.117441516,
1502-Mg2BiB2Cu5.poscar,Mg2BiB2Cu5,8.586727,0.159243846,
1503-Mg2BiB2Ag5.poscar,Mg2BiB2Ag5,2.2150583,0.156999775,
1504-Mg2BiB2Au5.poscar,Mg2BiB2Au5,10.464468,0.171243722,
1505-Mg2BiB2Zn5.poscar,Mg2BiB2Zn5,12.150533,0.207170551,
1506-Mg2BiB2Cd5.poscar,Mg2BiB2Cd5,5.0205956,0.208742812,
1507-Mg2BiB2Hg5.poscar,Mg2BiB2Hg5,2.9597085,0.238368505,
1508-Mg2BiB2Al5.poscar,Mg2BiB2Al5,5.3802495,0.285274997,
1509-Mg2BiB2Ga5.poscar,Mg2BiB2Ga5,5.3727045,0.263731511,
1510-Mg2BiB2In5.poscar,Mg2BiB2In5,4.7981515,0.255550803,
1511-Mg2BiB2Tl5.poscar,Mg2BiB2Tl5,6.918367,0.260150046,
1512-Mg2BiB2Ge5.poscar,Mg2BiB2Ge5,4.7808437,0.264982396,
1515-Mg2BiB2As5.poscar,Mg2BiB2As5,53.007187,0.238994047,
1516-Mg2BiB2Sb5.poscar,Mg2BiB2Sb5,55.885044,0.234141253,
1517-Mg2BiB2Bi5.poscar,Mg2BiB2Bi5,20.919352,0.270750601,
1520-Mg2SeB2Cu5.poscar,Mg2SeB2Cu5,5.2487926,0.182640865,
1521-Mg2SeB2Y5.poscar,Mg2SeB2Y5,5.1379323,0.125626842,
1522-Mg2SeB2Ti5.poscar,Mg2SeB2Ti5,2.7941055,0.160543071,
1523-Mg2SeB2Zr5.poscar,Mg2SeB2Zr5,5.2816715,0.141124315,
1524-Mg2SeB2Hf5.poscar,Mg2SeB2Hf5,2.9895859,0.154348451,
1525-Mg2SeB2V5.poscar,Mg2SeB2V5,2.8829277,0.158664663,
1526-Mg2SeB2Nb5.poscar,Mg2SeB2Nb5,8.188414,0.148780292,
1527-Mg2SeB2Ta5.poscar,Mg2SeB2Ta5,8.110817,0.229134637,
1528-Mg2SeB2Mo5.poscar,Mg2SeB2Mo5,8.612997,0.170204872,
1529-Mg2SeB2W5.poscar,Mg2SeB2W5,10.174811,0.520417706,
1530-Mg2SeB2Mn5.poscar,Mg2SeB2Mn5,4.788559,0.159503722,
1531-Mg2SeB2Tc5.poscar,Mg2SeB2Tc5,3.348773,0.149094035,
1532-Mg2SeB2Re5.poscar,Mg2SeB2Re5,15.7876005,0.32919886,
1533-Mg2SeB2Fe5.poscar,Mg2SeB2Fe5,20.656801,0.170234854,
1534-Mg2SeB2Ru5.poscar,Mg2SeB2Ru5,20.836617,0.11604297,
1535-Mg2SeB2Os5.poscar,Mg2SeB2Os5,8.792767,0.234540746,
1536-Mg2SeB2Co5.poscar,Mg2SeB2Co5,3.038898,0.15625264,
1537-Mg2SeB2Rh5.poscar,Mg2SeB2Rh5,7.586021,0.10786227,
1538-Mg2SeB2Ir5.poscar,Mg2SeB2Ir5,5.0357003,0.127929919,
1539-Mg2SeB2Ni5.poscar,Mg2SeB2Ni5,4.4287505,0.149816235,
1540-Mg2SeB2Pd5.poscar,Mg2SeB2Pd5,4.1084247,0.149900027,
1541-Mg2SeB2Pt5.poscar,Mg2SeB2Pt5,7.7141604,0.145470357,
1542-Mg2SeB2Cu5.poscar,Mg2SeB2Cu5,5.2487926,0.182640865,
1543-Mg2SeB2Ag5.poscar,Mg2SeB2Ag5,4.505397,0.158500521,
1544-Mg2SeB2Au5.poscar,Mg2SeB2Au5,9.928851,0.177136874,
1545-Mg2SeB2Zn5.poscar,Mg2SeB2Zn5,30.561684,0.23430078,
1546-Mg2SeB2Cd5.poscar,Mg2SeB2Cd5,20.676838,0.213356188,
1547-Mg2SeB2Hg5.poscar,Mg2SeB2Hg5,4.5963254,0.250364158,
1549-Mg2SeB2Ga5.poscar,Mg2SeB2Ga5,29.583864,0.287199503,
1550-Mg2SeB2In5.poscar,Mg2SeB2In5,12.349481,0.271647385,
1552-Mg2SeB2Ge5.poscar,Mg2SeB2Ge5,14.51493,0.293385783,
1553-Mg2SeB2Sn5.poscar,Mg2SeB2Sn5,5.439772,0.288614742,
1554-Mg2SeB2Pb5.poscar,Mg2SeB2Pb5,5.9247336,0.293233484,
1555-Mg2SeB2As5.poscar,Mg2SeB2As5,13.765137,0.315502537,
1558-Mg2SeB2Se5.poscar,Mg2SeB2Se5,55.414284,0.319280658,
1559-Mg2SeB2Te5.poscar,Mg2SeB2Te5,21.019733,0.305142067,
1560-Mg2TeB2Cu5.poscar,Mg2TeB2Cu5,4.7360854,0.16807237,
1561-Mg2TeB2Y5.poscar,Mg2TeB2Y5,3.6772785,0.122198831,
1562-Mg2TeB2Ti5.poscar,Mg2TeB2Ti5,3.1312394,0.150452828,
1563-Mg2TeB2Zr5.poscar,Mg2TeB2Zr5,4.742986,0.131641044,
1564-Mg2TeB2Hf5.poscar,Mg2TeB2Hf5,5.695682,0.140122268,
1565-Mg2TeB2V5.poscar,Mg2TeB2V5,3.6283689,0.139688772,
1566-Mg2TeB2Nb5.poscar,Mg2TeB2Nb5,9.549809,0.138424172,
1567-Mg2TeB2Ta5.poscar,Mg2TeB2Ta5,3.06634,0.197706182,
1568-Mg2TeB2Mo5.poscar,Mg2TeB2Mo5,10.42439,0.155392532,
1569-Mg2TeB2W5.poscar,Mg2TeB2W5,7.724756,0.506798761,
1570-Mg2TeB2Mn5.poscar,Mg2TeB2Mn5,3.2644274,0.14524249,
1571-Mg2TeB2Tc5.poscar,Mg2TeB2Tc5,2.8578815,0.14816415,
1572-Mg2TeB2Re5.poscar,Mg2TeB2Re5,2.4268575,0.306514778,
1573-Mg2TeB2Fe5.poscar,Mg2TeB2Fe5,3.5295658,0.158960701,
1574-Mg2TeB2Ru5.poscar,Mg2TeB2Ru5,11.677361,0.115009611,
1575-Mg2TeB2Os5.poscar,Mg2TeB2Os5,2.3520718,0.221753208,
1576-Mg2TeB2Co5.poscar,Mg2TeB2Co5,4.9276667,0.143457642,
1577-Mg2TeB2Rh5.poscar,Mg2TeB2Rh5,4.7761097,0.100593417,
1578-Mg2TeB2Ir5.poscar,Mg2TeB2Ir5,3.5221896,0.116305445,
1579-Mg2TeB2Ni5.poscar,Mg2TeB2Ni5,2.786449,0.12892044,
1580-Mg2TeB2Pd5.poscar,Mg2TeB2Pd5,4.3202977,0.142714878,
1581-Mg2TeB2Pt5.poscar,Mg2TeB2Pt5,8.128639,0.133538641,
1582-Mg2TeB2Cu5.poscar,Mg2TeB2Cu5,4.7360854,0.16807237,
1583-Mg2TeB2Ag5.poscar,Mg2TeB2Ag5,6.0725884,0.159290366,
1584-Mg2TeB2Au5.poscar,Mg2TeB2Au5,23.080345,0.169547044,
1585-Mg2TeB2Zn5.poscar,Mg2TeB2Zn5,21.174131,0.22631454,
1586-Mg2TeB2Cd5.poscar,Mg2TeB2Cd5,5.1039686,0.2159224,
1587-Mg2TeB2Hg5.poscar,Mg2TeB2Hg5,3.4257455,0.2456491,
1589-Mg2TeB2Ga5.poscar,Mg2TeB2Ga5,13.604686,0.28093593,
1590-Mg2TeB2In5.poscar,Mg2TeB2In5,5.5701933,0.264448997,
1592-Mg2TeB2Ge5.poscar,Mg2TeB2Ge5,4.725695,0.2688568,
1593-Mg2TeB2Sn5.poscar,Mg2TeB2Sn5,9.514594,0.271398135,
1594-Mg2TeB2Pb5.poscar,Mg2TeB2Pb5,4.792487,0.28945357,
1595-Mg2TeB2As5.poscar,Mg2TeB2As5,24.759003,0.292547342,
1596-Mg2TeB2Sb5.poscar,Mg2TeB2Sb5,4.87964,0.28731228,
1597-Mg2TeB2Bi5.poscar,Mg2TeB2Bi5,6.9238057,0.306808285,
1598-Mg2TeB2Se5.poscar,Mg2TeB2Se5,64.653336,0.343022492,
1599-Mg2TeB2Te5.poscar,Mg2TeB2Te5,6.2285113,0.275858382,
2-Mg3B2CuTi14.poscar,Mg3B2CuTi14,4.0616927,0.558785867,
5-Mg3B2CuV14.poscar,Mg3B2CuV14,3.8059974,0.566355485,
6-Mg3B2CuNb14.poscar,Mg3B2CuNb14,2.1027858,0.605677735,
7-Mg3B2CuTa14.poscar,Mg3B2CuTa14,12.086336,0.683999905,
8-Mg3B2CuMo14.poscar,Mg3B2CuMo14,5.18799,0.574808293,
9-Mg3B2CuW14.poscar,Mg3B2CuW14,8.507164,0.61529479,
10-Mg3B2CuMn14.poscar,Mg3B2CuMn14,3.2386684,0.550515871,
11-Mg3B2CuTc14.poscar,Mg3B2CuTc14,3.5498333,0.593540703,
12-Mg3B2CuRe14.poscar,Mg3B2CuRe14,2.6201043,0.695605657,
13-Mg3B2CuFe14.poscar,Mg3B2CuFe14,3.546093,0.535187118,
15-Mg3B2CuOs14.poscar,Mg3B2CuOs14,11.756566,0.62257534,
16-Mg3B2CuCo14.poscar,Mg3B2CuCo14,4.3987684,0.494952116,
17-Mg3B2CuRh14.poscar,Mg3B2CuRh14,4.110608,0.449651797,
18-Mg3B2CuIr14.poscar,Mg3B2CuIr14,2.3854852,0.53742051,
19-Mg3B2CuNi14.poscar,Mg3B2CuNi14,3.7781768,0.436073832,
24-Mg3B2CuAu14.poscar,Mg3B2CuAu14,2.228301,0.412643728,
42-Mg3B2YTi14.poscar,Mg3B2YTi14,3.837469,0.574763038,
45-Mg3B2YV14.poscar,Mg3B2YV14,3.027844,0.558496945,
46-Mg3B2YNb14.poscar,Mg3B2YNb14,1.897489,0.621738784,
47-Mg3B2YTa14.poscar,Mg3B2YTa14,7.1658626,0.696615486,
48-Mg3B2YMo14.poscar,Mg3B2YMo14,1.6208067,0.568873662,
49-Mg3B2YW14.poscar,Mg3B2YW14,21.20262,0.635999632,
50-Mg3B2YMn14.poscar,Mg3B2YMn14,3.186749,0.553362685,
51-Mg3B2YTc14.poscar,Mg3B2YTc14,2.9252949,0.579444659,
52-Mg3B2YRe14.poscar,Mg3B2YRe14,8.601645,0.699394813,
53-Mg3B2YFe14.poscar,Mg3B2YFe14,13.7936125,0.554027522,
55-Mg3B2YOs14.poscar,Mg3B2YOs14,15.624234,0.638325695,
56-Mg3B2YCo14.poscar,Mg3B2YCo14,2.146581,0.508761382,
57-Mg3B2YRh14.poscar,Mg3B2YRh14,7.069749,0.456522435,
58-Mg3B2YIr14.poscar,Mg3B2YIr14,3.7340736,0.56812923,
59-Mg3B2YNi14.poscar,Mg3B2YNi14,3.313726,0.442650692,
64-Mg3B2YAu14.poscar,Mg3B2YAu14,24.133514,0.409342758,
82-Mg3B2TiTi14.poscar,Mg3B2TiTi14,3.1502774,0.586003855,
85-Mg3B2TiV14.poscar,Mg3B2TiV14,3.22675,0.584230887,
86-Mg3B2TiNb14.poscar,Mg3B2TiNb14,2.2773302,0.637778967,
87-Mg3B2TiTa14.poscar,Mg3B2TiTa14,2.857789,0.729935124,
88-Mg3B2TiMo14.poscar,Mg3B2TiMo14,6.026293,0.597483077,
89-Mg3B2TiW14.poscar,Mg3B2TiW14,6.312383,0.664480451,
90-Mg3B2TiMn14.poscar,Mg3B2TiMn14,2.951384,0.578707891,
91-Mg3B2TiTc14.poscar,Mg3B2TiTc14,2.947364,0.612477987,
92-Mg3B2TiRe14.poscar,Mg3B2TiRe14,2.7444952,0.725006761,
93-Mg3B2TiFe14.poscar,Mg3B2TiFe14,13.205902,0.582065814,
95-Mg3B2TiOs14.poscar,Mg3B2TiOs14,3.5480795,0.655962241,
96-Mg3B2TiCo14.poscar,Mg3B2TiCo14,2.3543494,0.520949174,
97-Mg3B2TiRh14.poscar,Mg3B2TiRh14,4.6388483,0.471996101,
98-Mg3B2TiIr14.poscar,Mg3B2TiIr14,2.3264952,0.566880224,
99-Mg3B2TiNi14.poscar,Mg3B2TiNi14,2.5505638,0.45124288,
104-Mg3B2TiAu14.poscar,Mg3B2TiAu14,5.9882083,0.415769704,
122-Mg3B2ZrTi14.poscar,Mg3B2ZrTi14,2.4911976,0.59696905,
125-Mg3B2ZrV14.poscar,Mg3B2ZrV14,2.8980937,0.583704523,
126-Mg3B2ZrNb14.poscar,Mg3B2ZrNb14,1.7931359,0.657475024,
127-Mg3B2ZrTa14.poscar,Mg3B2ZrTa14,2.9209197,0.723669225,
128-Mg3B2ZrMo14.poscar,Mg3B2ZrMo14,2.9491239,0.603504009,
129-Mg3B2ZrW14.poscar,Mg3B2ZrW14,6.218903,0.671183884,
130-Mg3B2ZrMn14.poscar,Mg3B2ZrMn14,2.7501435,0.56812831,
131-Mg3B2ZrTc14.poscar,Mg3B2ZrTc14,2.960454,0.614704219,
132-Mg3B2ZrRe14.poscar,Mg3B2ZrRe14,2.4960265,0.723692191,
133-Mg3B2ZrFe14.poscar,Mg3B2ZrFe14,11.569338,0.573806472,
135-Mg3B2ZrOs14.poscar,Mg3B2ZrOs14,10.292625,0.657132091,
136-Mg3B2ZrCo14.poscar,Mg3B2ZrCo14,11.673778,0.519917373,
137-Mg3B2ZrRh14.poscar,Mg3B2ZrRh14,5.10604,0.482227567,
138-Mg3B2ZrIr14.poscar,Mg3B2ZrIr14,2.0816631,0.574539022,
139-Mg3B2ZrNi14.poscar,Mg3B2ZrNi14,2.769074,0.455079713,
144-Mg3B2ZrAu14.poscar,Mg3B2ZrAu14,1.4054946,0.417602686,
162-Mg3B2HfTi14.poscar,Mg3B2HfTi14,9.097524,0.601047884,
165-Mg3B2HfV14.poscar,Mg3B2HfV14,2.5364237,0.589034416,
166-Mg3B2HfNb14.poscar,Mg3B2HfNb14,1.897666,0.646272899,
167-Mg3B2HfTa14.poscar,Mg3B2HfTa14,2.8446784,0.730583422,
168-Mg3B2HfMo14.poscar,Mg3B2HfMo14,8.167243,0.601814092,
169-Mg3B2HfW14.poscar,Mg3B2HfW14,1.8428156,0.675750511,
170-Mg3B2HfMn14.poscar,Mg3B2HfMn14,1.9377426,0.565354285,
171-Mg3B2HfTc14.poscar,Mg3B2HfTc14,2.1789076,0.60441553,
172-Mg3B2HfRe14.poscar,Mg3B2HfRe14,2.4294567,0.731075997,
173-Mg3B2HfFe14.poscar,Mg3B2HfFe14,2.879436,0.573049551,
175-Mg3B2HfOs14.poscar,Mg3B2HfOs14,2.8247328,0.662854264,
176-Mg3B2HfCo14.poscar,Mg3B2HfCo14,2.3442338,0.526602141,
177-Mg3B2HfRh14.poscar,Mg3B2HfRh14,10.883687,0.468537248,
178-Mg3B2HfIr14.poscar,Mg3B2HfIr14,2.2516444,0.585168899,
179-Mg3B2HfNi14.poscar,Mg3B2HfNi14,1.4330609,0.449735958,
184-Mg3B2HfAu14.poscar,Mg3B2HfAu14,17.430365,0.424927982,
202-Mg3B2VTi14.poscar,Mg3B2VTi14,2.6971927,0.58916988,
205-Mg3B2VV14.poscar,Mg3B2VV14,3.4025335,0.591188047,
206-Mg3B2VNb14.poscar,Mg3B2VNb14,2.3971357,0.646152395,
207-Mg3B2VTa14.poscar,Mg3B2VTa14,3.8028064,0.72219867,
208-Mg3B2VMo14.poscar,Mg3B2VMo14,4.750419,0.5958722,
209-Mg3B2VW14.poscar,Mg3B2VW14,9.574781,0.657411288,
210-Mg3B2VMn14.poscar,Mg3B2VMn14,2.7821093,0.567442345,
211-Mg3B2VTc14.poscar,Mg3B2VTc14,3.052414,0.601870891,
212-Mg3B2VRe14.poscar,Mg3B2VRe14,2.6100543,0.70629036,
213-Mg3B2VFe14.poscar,Mg3B2VFe14,8.815284,0.570230169,
215-Mg3B2VOs14.poscar,Mg3B2VOs14,2.660699,0.646492616,
216-Mg3B2VCo14.poscar,Mg3B2VCo14,7.6348305,0.523319006,
217-Mg3B2VRh14.poscar,Mg3B2VRh14,2.1261265,0.473360169,
218-Mg3B2VIr14.poscar,Mg3B2VIr14,2.3595676,0.565910662,
219-Mg3B2VNi14.poscar,Mg3B2VNi14,5.1579623,0.451752242,
224-Mg3B2VAu14.poscar,Mg3B2VAu14,6.52562,0.413327992,
242-Mg3B2NbTi14.poscar,Mg3B2NbTi14,3.045405,0.593196083,
245-Mg3B2NbV14.poscar,Mg3B2NbV14,3.1046448,0.576741119,
246-Mg3B2NbNb14.poscar,Mg3B2NbNb14,6.7975507,0.6466149,
247-Mg3B2NbTa14.poscar,Mg3B2NbTa14,2.5187511,0.718139996,
248-Mg3B2NbMo14.poscar,Mg3B2NbMo14,6.18546,0.599660174,
249-Mg3B2NbW14.poscar,Mg3B2NbW14,4.826519,0.650841547,
250-Mg3B2NbMn14.poscar,Mg3B2NbMn14,2.453833,0.556424643,
251-Mg3B2NbTc14.poscar,Mg3B2NbTc14,3.0478683,0.605828005,
252-Mg3B2NbRe14.poscar,Mg3B2NbRe14,3.0826654,0.706296931,
253-Mg3B2NbFe14.poscar,Mg3B2NbFe14,2.6524978,0.559759397,
255-Mg3B2NbOs14.poscar,Mg3B2NbOs14,7.6830196,0.636166062,
256-Mg3B2NbCo14.poscar,Mg3B2NbCo14,3.2168126,0.509947594,
257-Mg3B2NbRh14.poscar,Mg3B2NbRh14,3.219533,0.468823237,
258-Mg3B2NbIr14.poscar,Mg3B2NbIr14,3.155428,0.57171071,
259-Mg3B2NbNi14.poscar,Mg3B2NbNi14,2.422518,0.445532258,
264-Mg3B2NbAu14.poscar,Mg3B2NbAu14,5.767577,0.41686493,
282-Mg3B2TaTi14.poscar,Mg3B2TaTi14,2.3183188,0.613062921,
285-Mg3B2TaV14.poscar,Mg3B2TaV14,2.2525642,0.596779898,
286-Mg3B2TaNb14.poscar,Mg3B2TaNb14,1.9551551,0.639223002,
287-Mg3B2TaTa14.poscar,Mg3B2TaTa14,3.3095386,0.740659394,
288-Mg3B2TaMo14.poscar,Mg3B2TaMo14,5.3846526,0.59926562,
289-Mg3B2TaW14.poscar,Mg3B2TaW14,2.3044674,0.66883144,
290-Mg3B2TaMn14.poscar,Mg3B2TaMn14,1.7605789,0.567708469,
291-Mg3B2TaTc14.poscar,Mg3B2TaTc14,1.9521054,0.594264287,
292-Mg3B2TaRe14.poscar,Mg3B2TaRe14,7.454531,0.718047339,
293-Mg3B2TaFe14.poscar,Mg3B2TaFe14,2.414827,0.576534882,
295-Mg3B2TaOs14.poscar,Mg3B2TaOs14,2.6228995,0.653746572,
296-Mg3B2TaCo14.poscar,Mg3B2TaCo14,2.126697,0.517112188,
297-Mg3B2TaRh14.poscar,Mg3B2TaRh14,10.96643,0.468433194,
298-Mg3B2TaIr14.poscar,Mg3B2TaIr14,2.1322398,0.586682836,
299-Mg3B2TaNi14.poscar,Mg3B2TaNi14,5.853628,0.457945659,
304-Mg3B2TaAu14.poscar,Mg3B2TaAu14,7.710283,0.436411001,
322-Mg3B2MoTi14.poscar,Mg3B2MoTi14,2.6200018,0.580660433,
325-Mg3B2MoV14.poscar,Mg3B2MoV14,3.103787,0.574821164,
326-Mg3B2MoNb14.poscar,Mg3B2MoNb14,2.0913107,0.619174372,
327-Mg3B2MoTa14.poscar,Mg3B2MoTa14,2.4190226,0.703537217,
328-Mg3B2MoMo14.poscar,Mg3B2MoMo14,10.199518,0.631935574,
329-Mg3B2MoW14.poscar,Mg3B2MoW14,4.2031813,0.660964442,
330-Mg3B2MoMn14.poscar,Mg3B2MoMn14,2.6218686,0.55784919,
331-Mg3B2MoTc14.poscar,Mg3B2MoTc14,3.2824016,0.600816768,
332-Mg3B2MoRe14.poscar,Mg3B2MoRe14,2.711093,0.693605104,
333-Mg3B2MoFe14.poscar,Mg3B2MoFe14,3.25019,0.54769002,
335-Mg3B2MoOs14.poscar,Mg3B2MoOs14,2.3194757,0.641641123,
336-Mg3B2MoCo14.poscar,Mg3B2MoCo14,2.7117696,0.51067455,
337-Mg3B2MoRh14.poscar,Mg3B2MoRh14,4.1221194,0.470846083,
338-Mg3B2MoIr14.poscar,Mg3B2MoIr14,3.4101577,0.559304362,
339-Mg3B2MoNi14.poscar,Mg3B2MoNi14,1.916747,0.432918485,
344-Mg3B2MoAu14.poscar,Mg3B2MoAu14,7.6773276,0.418440515,
362-Mg3B2WTi14.poscar,Mg3B2WTi14,2.0357952,0.604825755,
365-Mg3B2WV14.poscar,Mg3B2WV14,2.3329291,0.59146124,
366-Mg3B2WNb14.poscar,Mg3B2WNb14,2.7603114,0.609128423,
367-Mg3B2WTa14.poscar,Mg3B2WTa14,2.4324799,0.71989524,
368-Mg3B2WMo14.poscar,Mg3B2WMo14,2.3933358,0.606385946,
369-Mg3B2WW14.poscar,Mg3B2WW14,10.794276,0.696662582,
370-Mg3B2WMn14.poscar,Mg3B2WMn14,2.13772,0.572791512,
371-Mg3B2WTc14.poscar,Mg3B2WTc14,5.1316876,0.598905766,
372-Mg3B2WRe14.poscar,Mg3B2WRe14,6.6043057,0.713950243,
373-Mg3B2WFe14.poscar,Mg3B2WFe14,11.077615,0.572170432,
375-Mg3B2WOs14.poscar,Mg3B2WOs14,2.686521,0.65132959,
376-Mg3B2WCo14.poscar,Mg3B2WCo14,11.772813,0.516960813,
377-Mg3B2WRh14.poscar,Mg3B2WRh14,5.999765,0.473692256,
378-Mg3B2WIr14.poscar,Mg3B2WIr14,2.338317,0.576982887,
379-Mg3B2WNi14.poscar,Mg3B2WNi14,6.2421165,0.455262428,
384-Mg3B2WAu14.poscar,Mg3B2WAu14,4.976146,0.465801428,
402-Mg3B2MnTi14.poscar,Mg3B2MnTi14,3.1925917,0.58067961,
405-Mg3B2MnV14.poscar,Mg3B2MnV14,3.2714503,0.581857213,
406-Mg3B2MnNb14.poscar,Mg3B2MnNb14,2.1335936,0.636544372,
407-Mg3B2MnTa14.poscar,Mg3B2MnTa14,3.4813585,0.707856064,
408-Mg3B2MnMo14.poscar,Mg3B2MnMo14,7.2184215,0.590528591,
409-Mg3B2MnW14.poscar,Mg3B2MnW14,10.720617,0.650013669,
410-Mg3B2MnMn14.poscar,Mg3B2MnMn14,3.539075,0.578849622,
411-Mg3B2MnTc14.poscar,Mg3B2MnTc14,2.1798816,0.598206236,
412-Mg3B2MnRe14.poscar,Mg3B2MnRe14,8.733194,0.710071607,
413-Mg3B2MnFe14.poscar,Mg3B2MnFe14,4.17371,0.55280951,
415-Mg3B2MnOs14.poscar,Mg3B2MnOs14,10.496685,0.635590476,
416-Mg3B2MnCo14.poscar,Mg3B2MnCo14,3.38169,0.509537652,
417-Mg3B2MnRh14.poscar,Mg3B2MnRh14,4.517641,0.461823472,
418-Mg3B2MnIr14.poscar,Mg3B2MnIr14,8.119763,0.55308678,
419-Mg3B2MnNi14.poscar,Mg3B2MnNi14,2.7778385,0.44090879,
424-Mg3B2MnAu14.poscar,Mg3B2MnAu14,8.546404,0.416875767,
442-Mg3B2TcTi14.poscar,Mg3B2TcTi14,3.180532,0.588016508,
445-Mg3B2TcV14.poscar,Mg3B2TcV14,3.5165863,0.589298596,
